Sentence #,Word,Tag
Sentence:  454,brachten,O
Sentence:  454,we,O
Sentence:  454,deze,O
Sentence:  454,taart,O
Sentence:  454,.,O
Sentence:  455,In,O
Sentence:  455,25,O
Sentence:  455,jaar,O
Sentence:  455,is,O
Sentence:  455,de,B-PER.Ind
Sentence:  455,snor,I-PER.Ind
Sentence:  455,verdwenen,O
Sentence:  455,maar,O
Sentence:  455,is,O
Sentence:  455,het,O
Sentence:  455,bedrijf,O
Sentence:  455,gegroeid,O
Sentence:  455,tot,O
Sentence:  455,een,O
Sentence:  455,parel,O
Sentence:  455,van,O
Sentence:  455,Twenterand,B-GPE.Gpe
Sentence:  455,?,O
Sentence:  455,?,O
Sentence:  455,?,O
Sentence:  455,?,O
Sentence:  455,?,O
Sentence:  455,?,O
Sentence:  455,?,O
Sentence:  456,Ik,O
Sentence:  456,zou,O
Sentence:  456,me,O
Sentence:  456,op,O
Sentence:  456,een,O
Sentence:  456,dag,O
Sentence:  456,als,O
Sentence:  456,vandaag,O
Sentence:  456,toch,O
Sentence:  456,ontzettend,O
Sentence:  456,goor,O
Sentence:  456,voelen,O
Sentence:  456,als,O
Sentence:  456,ik,O
Sentence:  456,bij,O
Sentence:  456,Baudet,B-PER.Ind
Sentence:  456,in,O
Sentence:  456,de,O
Sentence:  456,club,O
Sentence:  456,gezeten,O
Sentence:  456,had,O
Sentence:  456,of,O
Sentence:  456,op,O
Sentence:  456,één,O
Sentence:  456,van,O
Sentence:  456,die,O
Sentence:  456,acht,O
Sentence:  456,gestemd,O
Sentence:  456,had,O
Sentence:  456,.,O
Sentence:  457,Van,B-PER.Ind
Sentence:  457,Haga,I-PER.Ind
Sentence:  457,maakte,O
Sentence:  457,als,O
Sentence:  457,raadslid,O
Sentence:  457,kennelijk,O
Sentence:  457,ooit,O
Sentence:  457,een,B-PER.Ind
Sentence:  457,partijgenoot,I-PER.Ind
Sentence:  457,voor,O
Sentence:  457,NSBer,O
Sentence:  457,uit,O
Sentence:  457,.,O
Sentence:  461,Kan,O
Sentence:  461,natuurlijk,O
Sentence:  461,ook,O
Sentence:  461,met,O
Sentence:  461,gekapte,O
Sentence:  461,bomen,O
Sentence:  461,in,O
Sentence:  461,noordAmerika,B-GPE.Gpe
Sentence:  461,of,O
Sentence:  461,met,O
Sentence:  461,afval,O
Sentence:  461,uit,O
Sentence:  461,zuidEuropa,B-GPE.Gpe
Sentence:  461,.,O
Sentence:  462,Raad,B-ORG.Gov
Sentence:  462,van,I-ORG.Gov
Sentence:  462,state,I-ORG.Gov
Sentence:  462,buigt,O
Sentence:  462,zich,O
Sentence:  462,over,O
Sentence:  462,natuurbegraafplaats,B-LOC
Sentence:  462,Twekkelo,I-LOC
Sentence:  463,Vandeput,B-PER.Ind
Sentence:  463,is,I-PER.Ind
Sentence:  463,nog,O
Sentence:  463,maar,O
Sentence:  463,sinds,O
Sentence:  463,2019,O
Sentence:  463,burgemeester,O
Sentence:  463,.,O
Sentence:  466,De,B-PER.Ind
Sentence:  466,nieuwe,I-PER.Ind
Sentence:  466,wethouder,I-PER.Ind
Sentence:  466,is,O
Sentence:  466,nog,O
Sentence:  466,niet,O
Sentence:  466,gesignaleerd,O
Sentence:  466,in,O
Sentence:  466,balkbrug,B-GPE.Gpe
Sentence:  466,.....,O
Sentence:  468,Jongeren,B-PER.Group
Sentence:  468,vinden,O
Sentence:  468,het,O
Sentence:  468,maar,O
Sentence:  468,lang,O
Sentence:  468,duren,O
Sentence:  468,",",O
Sentence:  468,die,O
Sentence:  468,Coronamaatregelen,O
Sentence:  468,.,O
Sentence:  469,Burgemeester,B-PER.Ind
Sentence:  469,Arjen,I-PER.Ind
Sentence:  469,Gerritsen,I-PER.Ind
Sentence:  469,aan,O
Sentence:  469,Mohammed,B-PER.Ind
Sentence:  469,en,I-PER.Ind
Sentence:  469,jongerenwerker,I-PER.Ind
Sentence:  469,Moat,I-PER.Ind
Sentence:  469,van,I-PER.Ind
Sentence:  469,Avedan,I-PER.Ind
Sentence:  469,hoe,O
Sentence:  469,ze,O
Sentence:  469,deze,O
Sentence:  469,tijd,O
Sentence:  469,doorkomen,O
Sentence:  469,.,O
Sentence:  476,De,O
Sentence:  476,bomenkap,O
Sentence:  476,aan,O
Sentence:  476,de,B-LOC
Sentence:  476,Hoge,I-LOC
Sentence:  476,Lutterweg,I-LOC
Sentence:  476,in,I-LOC
Sentence:  476,De,I-LOC
Sentence:  476,Lutte,I-LOC
Sentence:  476,waar,O
Sentence:  476,zoveel,O
Sentence:  476,ophef,O
Sentence:  476,over,O
Sentence:  476,is,O
Sentence:  476,",",O
Sentence:  476,blijkt,O
Sentence:  476,illegaal,O
Sentence:  476,.,O
Sentence:  477,Dat,O
Sentence:  477,maakte,O
Sentence:  477,wethouder,B-PER.Ind
Sentence:  477,van,I-PER.Ind
Sentence:  477,Losser,I-PER.Ind
Sentence:  477,Jaimi,I-PER.Ind
Sentence:  477,van,I-PER.Ind
Sentence:  477,Essen,I-PER.Ind
Sentence:  477,woensdagochtend,O
Sentence:  477,bekend,O
Sentence:  477,in,O
Sentence:  477,de,B-ORG.Med
Sentence:  477,ochtendshow,I-ORG.Med
Sentence:  477,op,I-ORG.Med
Sentence:  477,Twente,I-ORG.Med
Sentence:  477,FM,I-ORG.Med
Sentence:  477,.,O
Sentence:  479,Als,O
Sentence:  479,geboren,O
Sentence:  479,Kampenaar,O
Sentence:  479,vindt,O
Sentence:  479,ik,O
Sentence:  479,u,O
Sentence:  479,een,B-PER.Ind
Sentence:  479,top,I-PER.Ind
Sentence:  479,burgemeester,B-PER.Ind
Sentence:  479,die,O
Sentence:  479,Kampen,B-GPE.Org
Sentence:  479,ooit,O
Sentence:  479,had,O
Sentence:  479,.,O
Sentence:  481,spreken,O
Sentence:  481,oa,O
Sentence:  481,over,O
Sentence:  481,de,O
Sentence:  481,loopbaan,O
Sentence:  481,van,O
Sentence:  481,Jan,B-PER.Ind
Sentence:  481,en,O
Sentence:  481,vragen,O
Sentence:  481,ons,O
Sentence:  481,af,O
Sentence:  481,of,O
Sentence:  481,Jan,O
Sentence:  481,een,B-PER.Ind
Sentence:  481,hunkertukker,I-PER.Ind
Sentence:  481,is,I-PER.Ind
Sentence:  481,.,O
Sentence:  482,Uiteraard,O
Sentence:  482,telt,O
Sentence:  482,elke,B-LOC
Sentence:  482,kern,I-LOC
Sentence:  482,of,O
Sentence:  482,wijk,B-LOC
Sentence:  482,mee,O
Sentence:  482,.,O
Sentence:  483,Zoals,O
Sentence:  483,geschreven,O
Sentence:  483,komen,O
Sentence:  483,wij,O
Sentence:  483,ook,O
Sentence:  483,nog,O
Sentence:  483,in,O
Sentence:  483,Steenwijk,B-GPE.Gpe
Sentence:  484,en,O
Sentence:  484,kun,O
Sentence:  484,B-PER.Ind,O
Sentence:  484,I-PER.Ind,O
Sentence:  484,contact,O
Sentence:  484,opnemen,O
Sentence:  484,met,O
Sentence:  484,de,B-ORG.NonGov
Sentence:  484,fractie,B-ORG.NonGov
Sentence:  484,.,O
Sentence:  485,de,B-PER.Ind
Sentence:  485,woordvoerder,I-PER.Ind
Sentence:  485,van,I-PER.Ind
Sentence:  485,de,I-PER.Ind
Sentence:  485,gemeente,I-PER.Ind
Sentence:  485,Enschede,I-PER.Ind
Sentence:  485,heeft,O
Sentence:  485,de,O
Sentence:  485,rechtszaak,O
Sentence:  485,van,O
Sentence:  485,de,B-PER.Group
Sentence:  485,tegenstanders,I-PER.Group
Sentence:  485,geen,O
Sentence:  485,enkel,O
Sentence:  485,nut,O
Sentence:  485,.,O
Sentence:  487,Daar,O
Sentence:  487,zal,O
Sentence:  487,een,O
Sentence:  487,uitspraak,O
Sentence:  487,van,O
Sentence:  487,de,B-ORG.Gov
Sentence:  487,Raad,I-ORG.Gov
Sentence:  487,van,I-ORG.Gov
Sentence:  487,State,I-ORG.Gov
Sentence:  487,niets,O
Sentence:  487,aan,O
Sentence:  487,veranderen,O
Sentence:  487,.,O
Sentence:  489,Hopelijk,O
Sentence:  489,duurt,O
Sentence:  489,het,O
Sentence:  489,nog,O
Sentence:  489,even,O
Sentence:  489,",",O
Sentence:  489,want,O
Sentence:  489,we,O
Sentence:  489,hebben,O
Sentence:  489,net,O
Sentence:  489,een,O
Sentence:  489,nieuwe,O
Sentence:  489,gasgestookte,O
Sentence:  489,HR,O
Sentence:  489,ketel,O
Sentence:  489,ook,O
Sentence:  489,geschikt,O
Sentence:  489,voor,O
Sentence:  489,waterstof,O
Sentence:  489,bijmenging,O
Sentence:  489,",",O
Sentence:  489,op,O
Sentence:  489,advies,O
Sentence:  489,van,O
Sentence:  489,Essent,B-ORG.Com
Sentence:  489,.,O
Sentence:  490,De,O
Sentence:  490,verantwoordelijkheid,O
Sentence:  490,van,O
Sentence:  490,de,B-ORG.Gov
Sentence:  490,raad,I-ORG.Gov
Sentence:  490,is,O
Sentence:  490,verkeerd,O
Sentence:  490,uit,O
Sentence:  490,gelegd,O
Sentence:  490,.,O
Sentence:  492,En,O
Sentence:  492,de,O
Sentence:  492,uitleg,O
Sentence:  492,over,O
Sentence:  492,hoe,O
Sentence:  492,landelijke,B-ORG.NonGov
Sentence:  492,partijen,I-ORG.NonGov
Sentence:  492,bepalen,O
Sentence:  492,hoe,O
Sentence:  492,mensen,B-PER.Group
Sentence:  492,op,O
Sentence:  492,de,O
Sentence:  492,lijst,O
Sentence:  492,komen,O
Sentence:  492,en,O
Sentence:  492,stemmen,O
Sentence:  492,klopt,O
Sentence:  492,ook,O
Sentence:  492,al,O
Sentence:  492,niet,O
Sentence:  492,.,O
Sentence:  493,BampW,B-ORG.Gov
Sentence:  493,praat,O
Sentence:  493,met,O
Sentence:  493,pers,O
Sentence:  493,in,O
Sentence:  493,persuurtje,O
Sentence:  493,.,O
Sentence:  494,Krant,B-ORG.Med
Sentence:  494,schrijft,O
Sentence:  494,klakkeloos,O
Sentence:  494,op,O
Sentence:  494,als,O
Sentence:  494,voldongen,O
Sentence:  494,feit,O
Sentence:  494,.,O
Sentence:  495,Inclusief,O
Sentence:  495,bijzinnen,O
Sentence:  495,als,O
Sentence:  495,de,B-ORG.Gov
Sentence:  495,gemeente,I-ORG.Gov
Sentence:  495,is,O
Sentence:  495,zelf,O
Sentence:  495,niet,O
Sentence:  495,de,O
Sentence:  495,rijkste,O
Sentence:  495,.,O
Sentence:  496,Wat,O
Sentence:  496,in,O
Sentence:  496,het,O
Sentence:  496,geval,O
Sentence:  496,van,O
Sentence:  496,Dalfsen,B-GPE.Gpe
Sentence:  496,lachwekkend,O
Sentence:  496,is,O
Sentence:  496,te,O
Sentence:  496,stellen,O
Sentence:  496,.,O
Sentence:  497,Gelukkig,O
Sentence:  497,gaat,O
Sentence:  497,de,B-ORG.Gov
Sentence:  497,gemeenteraad,I-ORG.Gov
Sentence:  497,hier,O
Sentence:  497,over,O
Sentence:  497,.,O
Sentence:  499,GroenLinks,B-ORG.NonGov
Sentence:  499,gaat,O
Sentence:  499,hierover,O
Sentence:  499,in,O
Sentence:  499,de,O
Sentence:  499,raadsvergadering,O
Sentence:  499,morgenavond,O
Sentence:  499,vragen,O
Sentence:  499,stellen,O
Sentence:  499,.,O
Sentence:  504,Woont,O
Sentence:  504,u,O
Sentence:  504,in,O
Sentence:  504,de,B-GPE.Gpe
Sentence:  504,kern,I-GPE.Gpe
Sentence:  504,Hellendoorn,I-GPE.Gpe
Sentence:  504,",",O
Sentence:  504,Nijverdal,B-GPE.Gpe
Sentence:  504,of,O
Sentence:  504,in,O
Sentence:  504,het,B-GPE.Gpe
Sentence:  504,dorp,I-GPE.Gpe
Sentence:  504,Hulsen,I-GPE.Gpe
Sentence:  504,?,O
Sentence:  506,De,B-GPE.org
Sentence:  506,gemeente,I-GPE.Org
Sentence:  506,Hellendoorn,I-GPE.Org
Sentence:  506,nodigt,O
Sentence:  506,deze,O
Sentence:  506,week,O
Sentence:  506,duizenden,B-PER.Group
Sentence:  506,inwoners,I-PER.Group
Sentence:  506,uit,O
Sentence:  506,om,O
Sentence:  506,vragen,O
Sentence:  506,te,O
Sentence:  506,beantwoorden,O
Sentence:  506,over,O
Sentence:  506,de,O
Sentence:  506,energietransitie,O
Sentence:  506,.,O
Sentence:  508,Ook,O
Sentence:  508,nog,O
Sentence:  508,een,O
Sentence:  508,aangenaam,O
Sentence:  508,telefoontje,O
Sentence:  508,van,O
Sentence:  508,de,B-ORG.Gov
Sentence:  508,gemeente,I-ORG.Gov
Sentence:  508,met,O
Sentence:  508,een,O
Sentence:  508,uitgebreide,O
Sentence:  508,uitleg,O
Sentence:  508,van,O
Sentence:  508,de,O
Sentence:  508,totstandkoming,O
Sentence:  508,van,O
Sentence:  508,het,O
Sentence:  508,uit,O
Sentence:  508,te,O
Sentence:  508,keren,O
Sentence:  508,bedrag,O
Sentence:  508,.,O
Sentence:  511,Samen,O
Sentence:  511,met,O
Sentence:  511,jou,O
Sentence:  511,collegas,B-PER.Group
Sentence:  511,ontzorg,O
Sentence:  511,en,O
Sentence:  511,ondersteun,O
Sentence:  511,je,O
Sentence:  511,de,B-PER.Ind
Sentence:  511,burgemeester,I-PER.Ind
Sentence:  511,",",O
Sentence:  511,de,B-PER.Group
Sentence:  511,wethouders,I-PER.Group
Sentence:  511,",",O
Sentence:  511,de,B-PER.Ind
Sentence:  511,gemeentesecretaris,I-PER.Ind
Sentence:  511,en,O
Sentence:  511,de,B-PER.Group
Sentence:  511,directieleden,I-PER.Group
Sentence:  511,.,O
Sentence:  512,Je,O
Sentence:  512,bent,O
Sentence:  512,voor,O
Sentence:  512,hen,O
Sentence:  512,de,B-PER.Ind
Sentence:  512,belangrijkste,I-PER.Ind
Sentence:  512,collega,I-PER.Ind
Sentence:  512,...,O
Sentence:  513,De,O
Sentence:  513,kop,O
Sentence:  513,van,O
Sentence:  513,het,O
Sentence:  513,artikel,O
Sentence:  513,moet,O
Sentence:  513,zijn,O
Sentence:  513,gemeente,B-GPE.org
Sentence:  513,Dalfsen,I-GPE.Org
Sentence:  513,heeft,O
Sentence:  513,beloofde,O
Sentence:  513,plannen,O
Sentence:  513,voor,O
Sentence:  513,2020,O
Sentence:  513,niet,O
Sentence:  513,gerealiseerd,O
Sentence:  513,.,O
Sentence:  517,Op,O
Sentence:  517,de,O
Sentence:  517,dag,O
Sentence:  517,dat,O
Sentence:  517,de,B-ORG.NonGov
Sentence:  517,PvdA,I-ORG.NonGov
Sentence:  517,75,O
Sentence:  517,jaar,O
Sentence:  517,bestaat,O
Sentence:  517,verliest,O
Sentence:  517,Hardenberg,B-GPE.org
Sentence:  517,haar,B-PER.Ind
Sentence:  517,PvdAwethouder,I-PER.Ind
Sentence:  517,.,O
Sentence:  518,Gitta,B-PER.Ind
Sentence:  518,Luiten,I-PER.Ind
Sentence:  518,neemt,O
Sentence:  518,per,O
Sentence:  518,1,O
Sentence:  518,april,O
Sentence:  518,ontslag,O
Sentence:  518,en,O
Sentence:  518,gaat,O
Sentence:  518,terug,O
Sentence:  518,naar,O
Sentence:  518,de,O
Sentence:  518,cultuursector,O
Sentence:  518,waar,O
Sentence:  518,zij,O
Sentence:  518,ook,O
Sentence:  518,vandaan,O
Sentence:  518,kwam,O
Sentence:  518,.,O
Sentence:  519,Zij,O
Sentence:  519,blijft,O
Sentence:  519,in,O
Sentence:  519,de,O
Sentence:  519,gemeente,B-GPE.org
Sentence:  519,Hardenberg,I-GPE.Org
Sentence:  519,wonen,O
Sentence:  519,.,O
Sentence:  523,Boskoop,O
Sentence:  523,",",O
Sentence:  523,Den,I-GPE.Gpe
Sentence:  523,Ham,I-GPE.Gpe
Sentence:  523,bij,O
Sentence:  523,de,O
Sentence:  523,brand,O
Sentence:  523,is,O
Sentence:  523,asbest,O
Sentence:  523,vrijgekomen,O
Sentence:  523,.,O
Sentence:  524,Voor,O
Sentence:  524,de,O
Sentence:  524,zekerheid,O
Sentence:  524,worden,O
Sentence:  524,de,B-PER.Group
Sentence:  524,bewoners,I-PER.Group
Sentence:  524,van,I-PER.Group
Sentence:  524,Den,I-PER.Group
Sentence:  524,Ham,I-PER.Group
Sentence:  527,Oldenzaal,B-GPE.org
Sentence:  527,maakt,O
Sentence:  527,zich,O
Sentence:  527,op,O
Sentence:  527,voor,O
Sentence:  527,optimalisering,O
Sentence:  527,onderwijshuisvesting,O
Sentence:  528,Raad,B-ORG.Gov
Sentence:  528,is,O
Sentence:  528,unaniem,O
Sentence:  528,en,O
Sentence:  528,keurt,O
Sentence:  528,plannen,O
Sentence:  528,voor,O
Sentence:  528,kindcentrum,O
Sentence:  528,in,O
Sentence:  528,Wijhe,B-GPE.org
Sentence:  528,goedrtvoost,O
Sentence:  529,Er,O
Sentence:  529,is,O
Sentence:  529,met,O
Sentence:  529,de,O
Sentence:  529,stikstof,O
Sentence:  529,berekeningen,O
Sentence:  529,voor,O
Sentence:  529,vliegveld,B-LOC
Sentence:  529,Lelystad,I-LOC
Sentence:  529,gesjoemeld,O
Sentence:  529,.,O
Sentence:  531,Ook,O
Sentence:  531,door,O
Sentence:  531,de,B-ORG.NonGov
Sentence:  531,CDA,I-ORG.NonGov
Sentence:  531,Eerste,I-ORG.NonGov
Sentence:  531,Kamer,I-ORG.NonGov
Sentence:  531,fractie,I-ORG.NonGov
Sentence:  531,.,O
Sentence:  534,maar,O
Sentence:  534,kom,O
Sentence:  534,gerust,O
Sentence:  534,nog,O
Sentence:  534,eens,O
Sentence:  534,langs,O
Sentence:  534,aan,O
Sentence:  534,de,O
Sentence:  534,DOS,B-ORG.Spo
Sentence:  534,lijn,O
Sentence:  534,of,O
Sentence:  534,in,O
Sentence:  534,derde,O
Sentence:  534,helft,O
Sentence:  534,op,O
Sentence:  534,Sportpark,B-LOC
Sentence:  534,de,I-LOC
Sentence:  534,Maten,I-LOC
Sentence:  534,.,O
Sentence:  536,Nieuwsgierige,B-PER.Group
Sentence:  536,deelnemers,I-PER.Group
Sentence:  536,",",O
Sentence:  536,enthousiaste,B-PER.Group
Sentence:  536,raadsleden,I-PER.Group
Sentence:  536,",",O
Sentence:  536,betrokken,B-PER.Ind
Sentence:  536,burgemeesteren,I-PER.Ind
Sentence:  536,sterke,O
Sentence:  536,.,O
Sentence:  538,Het,B-ORG.Gov
Sentence:  538,college,I-ORG.Gov
Sentence:  538,van,I-ORG.Gov
Sentence:  538,de,I-ORG.Gov
Sentence:  538,gemeente,I-ORG.Gov
Sentence:  538,Losser,I-ORG.Gov
Sentence:  538,heeft,O
Sentence:  538,een,O
Sentence:  538,Integraal,O
Sentence:  538,Huisvestingsplan,O
Sentence:  538,IHP,O
Sentence:  538,opgesteld,O
Sentence:  538,voor,O
Sentence:  538,het,O
Sentence:  538,primair,O
Sentence:  538,en,O
Sentence:  538,voortgezet,O
Sentence:  538,onderwijs,O
Sentence:  538,in,O
Sentence:  538,de,B-GPE.org
Sentence:  538,gemeente,I-GPE.Org
Sentence:  538,Losser,I-GPE.Org
Sentence:  538,.,O
Sentence:  540,Sander,B-PER.Ind
Sentence:  540,de,I-PER.Ind
Sentence:  540,Rouwe,I-PER.Ind
Sentence:  540,verlaat,O
Sentence:  540,Friese,O
Sentence:  540,politiek,O
Sentence:  540,voorgedragen,O
Sentence:  540,als,O
Sentence:  540,nieuwe,B-PER.Ind
Sentence:  540,burgemeester,I-PER.Ind
Sentence:  540,gemeente,I-PER.Ind
Sentence:  540,Kampen,I-PER.Ind
Sentence:  541,De,O
Sentence:  541,kaartverkoop,O
Sentence:  541,voor,O
Sentence:  541,Spaghettirellen,O
Sentence:  541,in,O
Sentence:  541,Almelo,B-GPE.Gpe
Sentence:  541,is,O
Sentence:  541,gestart,O
Sentence:  541,!,O
Sentence:  542,?,O
Sentence:  543,voor,O
Sentence:  543,de,B-ORG.Gov
Sentence:  543,stad,I-ORG.Gov
Sentence:  543,zou,O
Sentence:  543,dat,O
Sentence:  543,wel,O
Sentence:  543,beter,O
Sentence:  543,zijn,O
Sentence:  543,.,O
Sentence:  544,Iemand,O
Sentence:  544,met,O
Sentence:  544,binding,O
Sentence:  544,in,O
Sentence:  544,de,O
Sentence:  544,regio,O
Sentence:  544,....,O
Sentence:  544,onze,B-ORG.Gov
Sentence:  544,stad,I-ORG.Gov
Sentence:  544,mijn,O
Sentence:  544,trots,O
Sentence:  544,!,O
Sentence:  546,De,B-ORG.NonGov
Sentence:  546,WHO,I-ORG.NonGov
Sentence:  546,geeft,O
Sentence:  546,in,O
Sentence:  546,het,O
Sentence:  546,rapport,O
Sentence:  546,een,O
Sentence:  546,voorwaardelijk,O
Sentence:  546,advies,O
Sentence:  546,om,O
Sentence:  546,de,O
Sentence:  546,blootstelling,O
Sentence:  546,aan,O
Sentence:  546,geluidniveaus,O
Sentence:  546,van,O
Sentence:  546,windturbines,O
Sentence:  546,te,O
Sentence:  546,reduceren,O
Sentence:  546,tot,O
Sentence:  546,45,O
Sentence:  546,dB,O
Sentence:  546,Lden,O
Sentence:  546,.,O
Sentence:  547,Raad,B-ORG.Gov
Sentence:  547,Enschede,I-ORG.Gov
Sentence:  547,fietsstad,O
Sentence:  547,kiest,O
Sentence:  547,unaniem,O
Sentence:  547,voor,O
Sentence:  547,Fietsvisie,O
Sentence:  547,2030,O
Sentence:  547,.,O
Sentence:  548,De,B-ORG.Gov
Sentence:  548,gemeente,I-ORG.Gov
Sentence:  548,wil,O
Sentence:  548,de,O
Sentence:  548,stijgende,O
Sentence:  548,lijn,O
Sentence:  548,in,O
Sentence:  548,het,O
Sentence:  548,aantal,O
Sentence:  548,fietsers,B-PER.Group
Sentence:  548,en,O
Sentence:  548,tevredenheid,O
Sentence:  548,van,O
Sentence:  548,fietsers,B-PER.Group
Sentence:  548,doortrekken,O
Sentence:  548,en,O
Sentence:  548,op,O
Sentence:  548,het,O
Sentence:  548,gebied,O
Sentence:  548,van,O
Sentence:  548,verkeersveiligheid,O
Sentence:  548,nog,O
Sentence:  548,een,O
Sentence:  548,stap,O
Sentence:  548,extra,O
Sentence:  548,zetten,O
Sentence:  548,.,O
Sentence:  549,Gemeente,B-GPE.Gpe
Sentence:  549,Kampen,I-GPE.Gpe
Sentence:  549,start,O
Sentence:  549,al,O
Sentence:  549,tegelwippend,O
Sentence:  549,met,O
Sentence:  549,vergroening,O
Sentence:  550,Pijnlijk,O
Sentence:  550,en,O
Sentence:  550,schandelijk,O
Sentence:  550,handelen,O
Sentence:  550,van,B-PER.Ind
Sentence:  550,deen,I-PER.Ind
Sentence:  550,de,O
Sentence:  550,rol,O
Sentence:  550,van,O
Sentence:  550,burgemeesterdaarin.laat,O
Sentence:  550,zien,O
Sentence:  550,hoe,O
Sentence:  550,de,O
Sentence:  550,macht,O
Sentence:  550,zich,O
Sentence:  550,ernstig,O
Sentence:  550,misdraagt,O
Sentence:  550,ten,O
Sentence:  550,koste,O
Sentence:  550,van,O
Sentence:  550,burgers,B-PER.Group
Sentence:  550,.,O
Sentence:  554,Wethouder,B-PER.Ind
Sentence:  554,Meulenkamp,I-PER.Ind
Sentence:  554,buigt,O
Sentence:  554,zich,O
Sentence:  554,over,O
Sentence:  554,parkeren,O
Sentence:  554,rondom,O
Sentence:  554,nieuw,O
Sentence:  554,appartementencomplex,O
Sentence:  554,in,O
Sentence:  554,Markelo,B-GPE.Gpe
Sentence:  555,Het,O
Sentence:  555,videoverslag,O
Sentence:  555,van,O
Sentence:  555,het,O
Sentence:  555,gesprek,O
Sentence:  555,van,O
Sentence:  555,de,B-ORG.Gov
Sentence:  555,gemeenteraad,I-ORG.Gov
Sentence:  555,over,O
Sentence:  555,Port,B-LOC
Sentence:  555,of,I-LOC
Sentence:  555,Zwolle,I-LOC
Sentence:  555,staat,O
Sentence:  555,online,O
Sentence:  555,.,O
Sentence:  556,Binnenkort,O
Sentence:  556,praat,O
Sentence:  556,de,B-ORG.Gov
Sentence:  556,gemeenteraad,I-ORG.Gov
Sentence:  556,verder,O
Sentence:  556,over,O
Sentence:  556,de,O
Sentence:  556,ambities,O
Sentence:  556,voor,O
Sentence:  556,dit,O
Sentence:  556,havenbedrijf,O
Sentence:  556,waar,O
Sentence:  556,Zwolle,B-GPE.org
Sentence:  556,samen,O
Sentence:  556,met,O
Sentence:  556,gemeente,B-GPE.org
Sentence:  556,Kampen,I-GPE.Org
Sentence:  556,en,O
Sentence:  556,Meppel,B-GPE.org
Sentence:  556,eigenaar,O
Sentence:  556,van,O
Sentence:  556,is,O
Sentence:  556,zgr,O
Sentence:  559,Gemeente,B-GPE.org
Sentence:  559,Zwolle,I-GPE.Org
Sentence:  559,plaatst,O
Sentence:  559,op,O
Sentence:  559,dit,O
Sentence:  559,moment,O
Sentence:  559,vraaggestuurd,O
Sentence:  559,.,O
Sentence:  562,Soms,O
Sentence:  562,krijgt,O
Sentence:  562,een,O
Sentence:  562,100jarige,O
Sentence:  562,twee,B-PER.Group
Sentence:  562,burgemeesters,I-PER.Group
Sentence:  562,op,O
Sentence:  562,bezoek,O
Sentence:  562,.,O
Sentence:  565,De,B-ORG.Gov
Sentence:  565,raad,I-ORG.Gov
Sentence:  565,liet,O
Sentence:  565,zich,O
Sentence:  565,blijkbaar,O
Sentence:  565,inspireren,O
Sentence:  565,",",O
Sentence:  565,het,O
Sentence:  565,aantal,O
Sentence:  565,schriftelijke,O
Sentence:  565,vragen,O
Sentence:  565,neemt,O
Sentence:  565,toe,O
Sentence:  565,?,O
Sentence:  565,?,O
Sentence:  565,?,O
Sentence:  565,?,O
Sentence:  565,?,O
Sentence:  565,?,O
Sentence:  565,?,O
Sentence:  565,?,O
Sentence:  569,In,O
Sentence:  569,onze,B-ORG.NonGov
Sentence:  569,fractie,I-ORG.NonGov
Sentence:  569,bepaald,O
Sentence:  569,landelijk,O
Sentence:  569,niet,O
Sentence:  569,wat,O
Sentence:  569,wij,O
Sentence:  569,stemmen,O
Sentence:  569,.,O
Sentence:  570,Bij,O
Sentence:  570,ons,O
Sentence:  570,en,O
Sentence:  570,bij,O
Sentence:  570,jullie,O
Sentence:  570,zitten,O
Sentence:  570,gewaardeerde,B-PER.Group
Sentence:  570,raadsleden,I-PER.Group
Sentence:  570,met,O
Sentence:  570,minder,O
Sentence:  570,dan,O
Sentence:  570,900,O
Sentence:  570,stemmen,O
Sentence:  570,.,O
Sentence:  571,De,O
Sentence:  571,controlerende,O
Sentence:  571,taak,O
Sentence:  571,van,O
Sentence:  571,de,B-ORG.Gov
Sentence:  571,raad,I-ORG.Gov
Sentence:  571,kán,O
Sentence:  571,niet,O
Sentence:  571,vooraf,O
Sentence:  571,ingevuld,O
Sentence:  571,worden,O
Sentence:  571,",",O
Sentence:  571,wat,O
Sentence:  571,je,O
Sentence:  571,betoogt,O
Sentence:  571,.,O
Sentence:  576,Hoezo,O
Sentence:  576,",",O
Sentence:  576,opgelucht,O
Sentence:  576,ademhalen,O
Sentence:  576,omdat,O
Sentence:  576,Hengelo,B-GPE.org
Sentence:  576,geen,O
Sentence:  576,windmolens,O
Sentence:  576,plaatst,O
Sentence:  576,?,O
Sentence:  577,Bornes,O
Sentence:  577,plan,O
Sentence:  577,was,O
Sentence:  577,doe,O
Sentence:  577,maar,O
Sentence:  577,een,O
Sentence:  577,cluster,O
Sentence:  577,windmolens,O
Sentence:  577,in,O
Sentence:  577,een,O
Sentence:  577,andere,O
Sentence:  577,gemeente,B-ORG.Gov
Sentence:  577,.,B-ORG.Gov
Sentence:  578,Nu,B-ORG.Gov
Sentence:  578,Nee,B-ORG.Gov
Sentence:  578,",",B-ORG.Gov
Sentence:  578,niet,B-ORG.Gov
Sentence:  578,in,B-ORG.Gov
Sentence:  578,Hengelo,B-GPE.org
Sentence:  578,",",O
Sentence:  578,das,O
Sentence:  578,te,O
Sentence:  578,dichtbij,O
Sentence:  578,.,O
