Sentence_id,Sentence #,Token_id,Word,Tag
763,Sentence: 763,9,geothermie,I-expression
763,Sentence: 763,10,.,O
764,Sentence: 764,1,Zijn,B-holder
764,Sentence: 764,2,Groen,I-holder
764,Sentence: 764,3,Links,I-holder
764,Sentence: 764,4,collega,I-holder
764,Sentence: 764,5,Klaver,I-holder
764,Sentence: 764,6,wil,B-expression
764,Sentence: 764,7,een,I-expression
764,Sentence: 764,8,plan,I-expression
764,Sentence: 764,9,dat,I-expression
764,Sentence: 764,10,uiteindelijk,O
764,Sentence: 764,11,leidt,I-expression
764,Sentence: 764,12,tot,I-expression
764,Sentence: 764,13,halvering,I-expression
764,Sentence: 764,14,van,I-expression
764,Sentence: 764,15,de,B-target
764,Sentence: 764,16,uitstoot,I-target
764,Sentence: 764,17,van,I-target
764,Sentence: 764,18,stikstof,I-target
764,Sentence: 764,19,.,O
765,Sentence: 765,1,Zijn,B-holder
765,Sentence: 765,2,organisatie,I-holder
765,Sentence: 765,3,probeert,B-expression
765,Sentence: 765,4,de,B-target
765,Sentence: 765,5,emissies,I-target
765,Sentence: 765,6,van,I-target
765,Sentence: 765,7,grote,I-target
765,Sentence: 765,8,bedrijven,I-target
765,Sentence: 765,9,",",O
765,Sentence: 765,10,zoals,O
765,Sentence: 765,11,van,O
765,Sentence: 765,12,kolencentrales,O
765,Sentence: 765,13,",",O
765,Sentence: 765,14,biomassacentrales,O
765,Sentence: 765,15,",",O
765,Sentence: 765,16,maar,O
765,Sentence: 765,17,ook,O
765,Sentence: 765,18,van,O
765,Sentence: 765,19,intensieve,O
765,Sentence: 765,20,veehouderijen,O
765,Sentence: 765,21,te,I-expression
765,Sentence: 765,22,verlagen,I-expression
765,Sentence: 765,23,.,O
766,Sentence: 766,1,Zijn,B-target
766,Sentence: 766,2,strijd,I-target
766,Sentence: 766,3,voor,I-target
766,Sentence: 766,4,hernieuwbare,I-target
766,Sentence: 766,5,energie,I-target
766,Sentence: 766,6,werd,B-expression
766,Sentence: 766,7,omarmd,I-expression
766,Sentence: 766,8,door,O
766,Sentence: 766,9,Barack,B-holder
766,Sentence: 766,10,Obama,I-holder
766,Sentence: 766,11,en,O
766,Sentence: 766,12,leidde,O
766,Sentence: 766,13,tot,O
766,Sentence: 766,14,een,B-expression
766,Sentence: 766,15,subsidie,I-expression
766,Sentence: 766,16,infuus,I-expression
766,Sentence: 766,17,van,I-expression
766,Sentence: 766,18,150,I-expression
766,Sentence: 766,19,miljard,I-expression
766,Sentence: 766,20,dollar,I-expression
766,Sentence: 766,21,voor,I-expression
766,Sentence: 766,22,Amerikaanse,B-target
766,Sentence: 766,23,windmolens,I-target
766,Sentence: 766,24,en,I-target
766,Sentence: 766,25,zonneparken,I-target
766,Sentence: 766,26,.,O
767,Sentence: 767,1,Zo,O
767,Sentence: 767,2,sprak,B-expression
767,Sentence: 767,3,de,B-holder
767,Sentence: 767,4,Eerste,I-holder
767,Sentence: 767,5,Kamer,I-holder
767,Sentence: 767,6,zich,I-expression
767,Sentence: 767,7,deze,O
767,Sentence: 767,8,week,O
767,Sentence: 767,9,uit,I-expression
767,Sentence: 767,10,tegen,I-expression
767,Sentence: 767,11,subsidie,B-target
767,Sentence: 767,12,voor,I-target
767,Sentence: 767,13,het,I-target
767,Sentence: 767,14,bijstoken,I-target
767,Sentence: 767,15,met,I-target
767,Sentence: 767,16,biomassa,I-target
767,Sentence: 767,17,in,I-target
767,Sentence: 767,18,kolencentrales,I-target
767,Sentence: 767,19,.,O
768,Sentence: 768,1,Zo,O
768,Sentence: 768,2,stelde,B-expression
768,Sentence: 768,3,D66,B-holder
768,Sentence: 768,4,voor,I-expression
768,Sentence: 768,5,om,O
768,Sentence: 768,6,de,B-target
768,Sentence: 768,7,veestapel,I-target
768,Sentence: 768,8,te,I-target
768,Sentence: 768,9,halveren,I-target
768,Sentence: 768,10,om,O
768,Sentence: 768,11,de,B-target
768,Sentence: 768,12,uitstoot,I-target
768,Sentence: 768,13,van,I-target
768,Sentence: 768,14,stikstof,I-target
768,Sentence: 768,15,te,I-target
768,Sentence: 768,16,verminderen,I-target
768,Sentence: 768,17,.,O
770,Sentence: 770,1,Zo,O
770,Sentence: 770,2,wilden,B-expression
770,Sentence: 770,3,ze,B-holder
770,Sentence: 770,4,naast,O
770,Sentence: 770,5,meer,B-target
770,Sentence: 770,6,geld,I-target
770,Sentence: 770,7,ook,O
770,Sentence: 770,8,de,B-target
770,Sentence: 770,9,steun,I-target
770,Sentence: 770,10,voor,I-target
770,Sentence: 770,11,nucleaire,I-target
770,Sentence: 770,12,energie,I-target
770,Sentence: 770,13,.,O
772,Sentence: 772,1,Zoals,O
772,Sentence: 772,2,omwonenden,B-holder
772,Sentence: 772,3,zich,B-expression
772,Sentence: 772,4,ook,O
772,Sentence: 772,5,keerden,I-expression
772,Sentence: 772,6,tegen,I-expression
772,Sentence: 772,7,windmolens,B-target
772,Sentence: 772,8,en,O
772,Sentence: 772,9,zonneweides,B-target
772,Sentence: 772,10,.,O
773,Sentence: 773,1,Zwolle,B-holder
773,Sentence: 773,2,streeft,B-expression
773,Sentence: 773,3,naar,I-expression
773,Sentence: 773,4,minder,I-expression
773,Sentence: 773,5,CO2,B-target
773,Sentence: 773,6,uitstoot,I-target
773,Sentence: 773,7,en,O
773,Sentence: 773,8,heeft,B-expression
773,Sentence: 773,9,inmiddels,O
773,Sentence: 773,10,al,O
773,Sentence: 773,11,wat,I-expression
773,Sentence: 773,12,maatregelen,I-expression
773,Sentence: 773,13,om,O
773,Sentence: 773,14,het,B-target
773,Sentence: 773,15,autoverkeer,I-target
773,Sentence: 773,16,in,I-target
773,Sentence: 773,17,de,I-target
773,Sentence: 773,18,stad,I-target
773,Sentence: 773,19,te,I-target
773,Sentence: 773,20,verminderen,I-target
773,Sentence: 773,21,en,O
773,Sentence: 773,22,het,B-target
773,Sentence: 773,23,fietsen,I-target
773,Sentence: 773,24,te,I-target
773,Sentence: 773,25,stimuleren,I-target
773,Sentence: 773,26,.,O
774,Sentence: 774,1,Zwolle,B-holder
774,Sentence: 774,2,wil,B-expression
774,Sentence: 774,3,voor,O
774,Sentence: 774,4,2025,O
774,Sentence: 774,5,de,B-target
774,Sentence: 774,6,uitstoot,I-target
774,Sentence: 774,7,van,I-target
774,Sentence: 774,8,CO2,I-target
774,Sentence: 774,9,flink,I-expression
774,Sentence: 774,10,terugbrengen,I-expression
774,Sentence: 774,11,",",O
774,Sentence: 774,12,meer,O
774,Sentence: 774,13,dan,O
774,Sentence: 774,14,de,O
774,Sentence: 774,15,helft,O
774,Sentence: 774,16,van,O
774,Sentence: 774,17,die,O
774,Sentence: 774,18,doelstelling,O
774,Sentence: 774,19,ligt,O
774,Sentence: 774,20,op,O
774,Sentence: 774,21,het,O
774,Sentence: 774,22,bordje,O
774,Sentence: 774,23,van,O
774,Sentence: 774,24,bedrijven,O
774,Sentence: 774,25,.,O
775,Sentence: 775,1,Het,B-expression
775,Sentence: 775,2,is,I-expression
775,Sentence: 775,3,van,I-expression
775,Sentence: 775,4,evident,I-expression
775,Sentence: 775,5,belang,I-expression
775,Sentence: 775,6,dat,I-expression
775,Sentence: 775,7,men,I-expression
775,Sentence: 775,8,niet,I-expression
775,Sentence: 775,9,kiest,I-expression
775,Sentence: 775,10,voor,I-expression
775,Sentence: 775,11,het,B-target
775,Sentence: 775,12,desastreuze,B-expression
775,Sentence: 775,13,plan,I-target
775,Sentence: 775,14,van,I-target
775,Sentence: 775,15,Carola,I-target
775,Sentence: 775,16,Schouten,I-target
775,Sentence: 775,17,”,O
775,Sentence: 775,18,",",O
775,Sentence: 775,19,aldus,O
775,Sentence: 775,20,FDF,B-holder
775,Sentence: 775,21,.,O
776,Sentence: 776,1,De,B-holder
776,Sentence: 776,2,regering,I-holder
776,Sentence: 776,3,Trump,I-holder
776,Sentence: 776,4,beschuldigt,B-expression
776,Sentence: 776,5,Rusland,B-target
776,Sentence: 776,6,en,O
776,Sentence: 776,7,China,B-target
776,Sentence: 776,8,ervan,I-expression
776,Sentence: 776,9,dat,I-expression
776,Sentence: 776,10,zij,I-expression
776,Sentence: 776,11,in,I-expression
776,Sentence: 776,12,het,I-expression
776,Sentence: 776,13,geniep,I-expression
776,Sentence: 776,14,heel,I-expression
776,Sentence: 776,15,kleine,I-expression
776,Sentence: 776,16,kernproeven,I-expression
776,Sentence: 776,17,hebben,I-expression
776,Sentence: 776,18,uitgevoerd,I-expression
776,Sentence: 776,19,",",O
776,Sentence: 776,20,maar,O
776,Sentence: 776,21,daar,O
776,Sentence: 776,22,zijn,O
776,Sentence: 776,23,geen,O
776,Sentence: 776,24,harde,O
776,Sentence: 776,25,bewijzen,O
776,Sentence: 776,26,voor,O
776,Sentence: 776,27,.,O
777,Sentence: 777,1,Staatssecretaris,B-holder
777,Sentence: 777,2,Van,I-holder
777,Sentence: 777,3,Veldhoven,I-holder
777,Sentence: 777,4,van,I-holder
777,Sentence: 777,5,Infrastructuur,I-holder
777,Sentence: 777,6,en,I-holder
777,Sentence: 777,7,Waterstaat,I-holder
777,Sentence: 777,8,spreekt,O
777,Sentence: 777,9,van,O
777,Sentence: 777,10,een,B-target
777,Sentence: 777,11,goede,B-expression
777,Sentence: 777,12,eerste,I-target
777,Sentence: 777,13,dag,I-target
777,Sentence: 777,14,.,O
778,Sentence: 778,1,De,B-target
778,Sentence: 778,2,lening,I-target
778,Sentence: 778,3,werd,B-expression
778,Sentence: 778,4,door,O
778,Sentence: 778,5,een,B-holder
778,Sentence: 778,6,meerderheid,I-holder
778,Sentence: 778,7,van,I-holder
778,Sentence: 778,8,de,I-holder
778,Sentence: 778,9,Statenleden,I-holder
778,Sentence: 778,10,gesteund,I-expression
778,Sentence: 778,11,.,O
779,Sentence: 779,1,Dat,O
779,Sentence: 779,2,er,B-expression
779,Sentence: 779,3,met,O
779,Sentence: 779,4,zonne,B-target
779,Sentence: 779,5,-,I-target
779,Sentence: 779,6,en,I-target
779,Sentence: 779,7,windenergie,I-target
779,Sentence: 779,8,veel,I-expression
779,Sentence: 779,9,te,I-expression
779,Sentence: 779,10,winnen,I-expression
779,Sentence: 779,11,is,I-expression
779,Sentence: 779,12,",",O
779,Sentence: 779,13,ziet,O
779,Sentence: 779,14,ook,O
779,Sentence: 779,15,Kolkman,B-holder
779,Sentence: 779,16,.,O
782,Sentence: 782,1,Ik,B-holder
782,Sentence: 782,2,ben,B-expression
782,Sentence: 782,3,heel,I-expression
782,Sentence: 782,4,blij,I-expression
782,Sentence: 782,5,dat,O
782,Sentence: 782,6,de,B-target
782,Sentence: 782,7,provincie,I-target
782,Sentence: 782,8,wil,I-target
782,Sentence: 782,9,mee,I-target
782,Sentence: 782,10,investeren,I-target
782,Sentence: 782,11,in,I-target
782,Sentence: 782,12,de,I-target
782,Sentence: 782,13,eerste,I-target
782,Sentence: 782,14,fase,I-target
782,Sentence: 782,15,van,I-target
782,Sentence: 782,16,het,I-target
782,Sentence: 782,17,Slim,I-target
782,Sentence: 782,18,Warmtenet,I-target
782,Sentence: 782,19,Zandweerd,I-target
782,Sentence: 782,20,.,O
785,Sentence: 785,1,De,B-target
785,Sentence: 785,2,manier,I-target
785,Sentence: 785,3,waarop,I-target
785,Sentence: 785,4,ze,I-target
785,Sentence: 785,5,dat,I-target
785,Sentence: 785,6,wil,I-target
785,Sentence: 785,7,doen,I-target
785,Sentence: 785,8,",",O
785,Sentence: 785,9,stuit,B-expression
785,Sentence: 785,10,veehouders,B-holder
785,Sentence: 785,11,tegen,I-expression
785,Sentence: 785,12,de,I-expression
785,Sentence: 785,13,borst,I-expression
785,Sentence: 785,14,.,O
786,Sentence: 786,1,Farmers,B-holder
786,Sentence: 786,2,Defence,I-holder
786,Sentence: 786,3,Force,I-holder
786,Sentence: 786,4,riep,B-expression
786,Sentence: 786,5,leden,O
786,Sentence: 786,6,op,I-expression
786,Sentence: 786,7,om,O
786,Sentence: 786,8,vanavond,B-target
786,Sentence: 786,9,al,I-target
786,Sentence: 786,10,naar,I-target
786,Sentence: 786,11,Den,I-target
786,Sentence: 786,12,Haag,I-target
786,Sentence: 786,13,te,I-target
786,Sentence: 786,14,komen,I-target
786,Sentence: 786,15,.,O
788,Sentence: 788,1,Die,B-holder
788,Sentence: 788,2,voelen,B-expression
788,Sentence: 788,3,meer,I-expression
788,Sentence: 788,4,voor,I-expression
788,Sentence: 788,5,een,B-target
788,Sentence: 788,6,plan,I-target
788,Sentence: 788,7,op,I-target
788,Sentence: 788,8,basis,I-target
788,Sentence: 788,9,van,I-target
788,Sentence: 788,10,vrijwilligheid,I-target
788,Sentence: 788,11,.,O
791,Sentence: 791,1,De,O
791,Sentence: 791,2,afgelopen,O
791,Sentence: 791,3,jaren,O
791,Sentence: 791,4,waren,O
791,Sentence: 791,5,het,O
791,Sentence: 791,6,vooral,O
791,Sentence: 791,7,zakelijke,O
791,Sentence: 791,8,rijders,O
791,Sentence: 791,9,die,B-holder
791,Sentence: 791,10,",",O
791,Sentence: 791,11,mede,O
791,Sentence: 791,12,vanwege,O
791,Sentence: 791,13,de,O
791,Sentence: 791,14,lage,O
791,Sentence: 791,15,bijtelling,O
791,Sentence: 791,16,",",O
791,Sentence: 791,17,kozen,B-expression
791,Sentence: 791,18,voor,I-expression
791,Sentence: 791,19,een,B-target
791,Sentence: 791,20,auto,I-target
791,Sentence: 791,21,met,I-target
791,Sentence: 791,22,een,I-target
791,Sentence: 791,23,stekker,I-target
791,Sentence: 791,24,.,O
797,Sentence: 797,1,Volgens,O
797,Sentence: 797,2,de,B-holder
797,Sentence: 797,3,boeren,I-holder
797,Sentence: 797,4,is,O
797,Sentence: 797,5,dit,B-target
797,Sentence: 797,6,juist,B-expression
797,Sentence: 797,7,slecht,I-expression
797,Sentence: 797,8,voor,I-expression
797,Sentence: 797,9,het,I-expression
797,Sentence: 797,10,vee,I-expression
797,Sentence: 797,11,.,O
798,Sentence: 798,1,Schouten,O
798,Sentence: 798,2,herhaalde,O
798,Sentence: 798,3,vanochtend,O
798,Sentence: 798,4,dat,O
798,Sentence: 798,5,ze,B-holder
798,Sentence: 798,6,de,B-target
798,Sentence: 798,7,berekeningen,I-target
798,Sentence: 798,8,nog,I-target
798,Sentence: 798,9,weleens,I-target
798,Sentence: 798,10,wil,B-expression
798,Sentence: 798,11,laten,I-target
798,Sentence: 798,12,doen,I-target
798,Sentence: 798,13,",",O
798,Sentence: 798,14,maar,O
798,Sentence: 798,15,ze,B-holder
798,Sentence: 798,16,wil,B-expression
798,Sentence: 798,17,geen,I-expression
798,Sentence: 798,18,"""",O
798,Sentence: 798,19,zoete,B-target
798,Sentence: 798,20,broodjes,I-target
798,Sentence: 798,21,bakken,I-target
798,Sentence: 798,22,"""",O
798,Sentence: 798,23,.,O
799,Sentence: 799,1,Het,B-holder
799,Sentence: 799,2,adviesbureau,I-holder
799,Sentence: 799,3,vindt,O
799,Sentence: 799,4,dat,O
799,Sentence: 799,5,het,B-target
799,Sentence: 799,6,kabinet,I-target
799,Sentence: 799,7,nog,B-expression
799,Sentence: 799,8,te,I-expression
799,Sentence: 799,9,weinig,I-expression
799,Sentence: 799,10,aandacht,I-expression
799,Sentence: 799,11,heeft,I-expression
799,Sentence: 799,12,voor,I-expression
799,Sentence: 799,13,een,I-expression
799,Sentence: 799,14,duurzame,I-expression
799,Sentence: 799,15,",",I-expression
799,Sentence: 799,16,groene,I-expression
799,Sentence: 799,17,weg,I-expression
799,Sentence: 799,18,uit,I-expression
799,Sentence: 799,19,de,I-expression
799,Sentence: 799,20,crisis,I-expression
799,Sentence: 799,21,.,O
800,Sentence: 800,1,De,B-holder
800,Sentence: 800,2,boeren,I-holder
800,Sentence: 800,3,zeggen,O
800,Sentence: 800,4,dat,O
800,Sentence: 800,5,koeien,B-expression
800,Sentence: 800,6,met,O
800,Sentence: 800,7,minder,B-target
800,Sentence: 800,8,eiwitrijk,I-target
800,Sentence: 800,9,voedsel,I-target
800,Sentence: 800,10,last,I-expression
800,Sentence: 800,11,hebben,I-expression
800,Sentence: 800,12,met,I-expression
800,Sentence: 800,13,spieropbouw,I-expression
800,Sentence: 800,14,en,O
800,Sentence: 800,15,dat,O
800,Sentence: 800,16,zwangere,B-expression
800,Sentence: 800,17,beesten,I-expression
800,Sentence: 800,18,in,I-expression
800,Sentence: 800,19,de,I-expression
800,Sentence: 800,20,knel,I-expression
800,Sentence: 800,21,kunnen,I-expression
800,Sentence: 800,22,komen,I-expression
800,Sentence: 800,23,.,O
804,Sentence: 804,1,Staatssecretaris,B-holder
804,Sentence: 804,2,Stientje,I-holder
804,Sentence: 804,3,van,I-holder
804,Sentence: 804,4,Veldhoven,I-holder
804,Sentence: 804,5,voelt,B-expression
804,Sentence: 804,6,daar,B-target
804,Sentence: 804,7,niet,I-expression
804,Sentence: 804,8,veel,I-expression
804,Sentence: 804,9,voor,I-expression
804,Sentence: 804,10,.,O
806,Sentence: 806,1,Jan,B-holder
806,Sentence: 806,2,Duisterwinkel,I-holder
806,Sentence: 806,3,",",O
806,Sentence: 806,4,lid,O
806,Sentence: 806,5,van,O
806,Sentence: 806,6,het,O
806,Sentence: 806,7,meedenkteam,O
806,Sentence: 806,8,Zandweerd,O
806,Sentence: 806,9,aardgasvrij,O
806,Sentence: 806,10,:,O
806,Sentence: 806,11,“,O
806,Sentence: 806,12,Wat,B-expression
806,Sentence: 806,13,een,B-expression
806,Sentence: 806,14,goed,B-expression
806,Sentence: 806,15,bericht,B-expression
806,Sentence: 806,16,.,O
807,Sentence: 807,1,Ook,O
807,Sentence: 807,2,verzet,B-expression
807,Sentence: 807,3,van,O
807,Sentence: 807,4,partijen,B-holder
807,Sentence: 807,5,in,I-holder
807,Sentence: 807,6,de,I-holder
807,Sentence: 807,7,Tweede,I-holder
807,Sentence: 807,8,Kamer,I-holder
807,Sentence: 807,9,kon,O
807,Sentence: 807,10,haar,O
807,Sentence: 807,11,niet,O
807,Sentence: 807,12,overtuigen,O
807,Sentence: 807,13,",",O
807,Sentence: 807,14,maar,O
807,Sentence: 807,15,tegen,B-expression
807,Sentence: 807,16,haar,B-holder
807,Sentence: 807,17,zin,I-expression
807,Sentence: 807,18,in,I-expression
807,Sentence: 807,19,werd,B-target
807,Sentence: 807,20,de,I-target
807,Sentence: 807,21,CDA/VVD,I-target
807,Sentence: 807,22,motie,I-target
807,Sentence: 807,23,aangenomen,I-target
807,Sentence: 807,24,.,O
810,Sentence: 810,1,De,B-holder
810,Sentence: 810,2,provincie,I-holder
810,Sentence: 810,3,Overijssel,I-holder
810,Sentence: 810,4,wil,B-expression
810,Sentence: 810,5,in,B-target
810,Sentence: 810,6,2030,I-target
810,Sentence: 810,7,namelijk,O
810,Sentence: 810,8,bijna,I-target
810,Sentence: 810,9,de,I-target
810,Sentence: 810,10,helft,I-target
810,Sentence: 810,11,van,I-target
810,Sentence: 810,12,de,I-target
810,Sentence: 810,13,energie,I-target
810,Sentence: 810,14,duurzaam,I-target
810,Sentence: 810,15,opwekken,I-target
810,Sentence: 810,16,",",O
810,Sentence: 810,17,dus,O
810,Sentence: 810,18,via,O
810,Sentence: 810,19,bijvoorbeeld,O
810,Sentence: 810,20,windmolens,O
810,Sentence: 810,21,en,O
810,Sentence: 810,22,zonneparken,O
810,Sentence: 810,23,.,O
812,Sentence: 812,1,Trekkers,B-holder
812,Sentence: 812,2,staan,B-expression
812,Sentence: 812,3,in,O
812,Sentence: 812,4,het,O
812,Sentence: 812,5,centrum,O
812,Sentence: 812,6,van,O
812,Sentence: 812,7,Leeuwarden,O
812,Sentence: 812,8,te,I-expression
812,Sentence: 812,9,protesteren,I-expression
812,Sentence: 812,10,.,O
814,Sentence: 814,1,Zo,O
814,Sentence: 814,2,wilde,B-expression
814,Sentence: 814,3,Gemeentebelang,B-holder
814,Sentence: 814,4,dat,O
814,Sentence: 814,5,de,B-target
814,Sentence: 814,6,gemeente,I-target
814,Sentence: 814,7,inwoners,I-target
814,Sentence: 814,8,en,I-target
814,Sentence: 814,9,belanghebbenden,I-target
814,Sentence: 814,10,eerder,I-target
814,Sentence: 814,11,betrekt,I-target
814,Sentence: 814,12,bij,I-target
814,Sentence: 814,13,de,I-target
814,Sentence: 814,14,ontwikkelingen,I-target
814,Sentence: 814,15,van,I-target
814,Sentence: 814,16,de,I-target
814,Sentence: 814,17,windturbines,I-target
814,Sentence: 814,18,en,I-target
814,Sentence: 814,19,zonneparken,I-target
814,Sentence: 814,20,.,O
815,Sentence: 815,1,De,B-holder
815,Sentence: 815,2,minister,I-holder
815,Sentence: 815,3,heeft,B-expression
815,Sentence: 815,4,plannen,I-expression
815,Sentence: 815,5,om,I-expression
815,Sentence: 815,6,minder,I-expression
815,Sentence: 815,7,eiwit,B-target
815,Sentence: 815,8,in,I-target
815,Sentence: 815,9,veevoer,I-target
815,Sentence: 815,10,toe,I-expression
815,Sentence: 815,11,te,I-expression
815,Sentence: 815,12,staan,I-expression
815,Sentence: 815,13,.,O
816,Sentence: 816,1,De,B-holder
816,Sentence: 816,2,milieuorganisatie,I-holder
816,Sentence: 816,3,pleit,B-expression
816,Sentence: 816,4,voor,I-expression
816,Sentence: 816,5,gunstige,B-target
816,Sentence: 816,6,leningen,I-target
816,Sentence: 816,7,aan,I-target
816,Sentence: 816,8,mensen,I-target
816,Sentence: 816,9,die,I-target
816,Sentence: 816,10,hun,I-target
816,Sentence: 816,11,huis,I-target
816,Sentence: 816,12,willen,I-target
816,Sentence: 816,13,isoleren,I-target
816,Sentence: 816,14,.,O
817,Sentence: 817,1,Het,B-expression
817,Sentence: 817,2,past,I-expression
817,Sentence: 817,3,bij,I-expression
817,Sentence: 817,4,onze,B-holder
817,Sentence: 817,5,ambitie,I-expression
817,Sentence: 817,6,om,O
817,Sentence: 817,7,meer,B-target
817,Sentence: 817,8,concrete,I-target
817,Sentence: 817,9,projecten,I-target
817,Sentence: 817,10,te,I-target
817,Sentence: 817,11,ondersteunen,I-target
817,Sentence: 817,12,”,O
817,Sentence: 817,13,.,O
819,Sentence: 819,1,Volgens,O
819,Sentence: 819,2,aanwezigen,O
819,Sentence: 819,3,riep,B-expression
819,Sentence: 819,4,FDF,B-holder
819,Sentence: 819,5,voorman,I-holder
819,Sentence: 819,6,Mark,I-holder
819,Sentence: 819,7,van,I-holder
819,Sentence: 819,8,den,I-holder
819,Sentence: 819,9,Oever,I-holder
819,Sentence: 819,10,op,O
819,Sentence: 819,11,dat,O
819,Sentence: 819,12,moment,O
819,Sentence: 819,13,op,I-expression
819,Sentence: 819,14,om,O
819,Sentence: 819,15,naar,B-target
819,Sentence: 819,16,de,I-target
819,Sentence: 819,17,Hofplaats,I-target
819,Sentence: 819,18,te,I-target
819,Sentence: 819,19,gaan,I-target
819,Sentence: 819,20,.,O
820,Sentence: 820,1,De,B-holder
820,Sentence: 820,2,VVD,I-holder
820,Sentence: 820,3,",",O
820,Sentence: 820,4,met,O
820,Sentence: 820,5,zeven,O
820,Sentence: 820,6,zetels,O
820,Sentence: 820,7,de,O
820,Sentence: 820,8,grootste,O
820,Sentence: 820,9,oppositiepartij,O
820,Sentence: 820,10,",",O
820,Sentence: 820,11,keerde,B-expression
820,Sentence: 820,12,zich,I-expression
820,Sentence: 820,13,tegen,I-expression
820,Sentence: 820,14,het,B-target
820,Sentence: 820,15,plan,I-target
820,Sentence: 820,16,.,O
821,Sentence: 821,1,Maar,O
821,Sentence: 821,2,boeren,B-holder
821,Sentence: 821,3,en,O
821,Sentence: 821,4,veeartsen,B-holder
821,Sentence: 821,5,zeggen,O
821,Sentence: 821,6,dat,O
821,Sentence: 821,7,de,B-target
821,Sentence: 821,8,maatregel,I-target
821,Sentence: 821,9,te,B-expression
821,Sentence: 821,10,ver,I-expression
821,Sentence: 821,11,gaat,I-expression
821,Sentence: 821,12,",",O
821,Sentence: 821,13,met,O
821,Sentence: 821,14,zieke,O
821,Sentence: 821,15,dieren,O
821,Sentence: 821,16,tot,O
821,Sentence: 821,17,gevolg,O
821,Sentence: 821,18,.,O
823,Sentence: 823,1,Stichting,B-holder
823,Sentence: 823,2,Bouw,I-holder
823,Sentence: 823,3,en,I-holder
823,Sentence: 823,4,Verzet,I-holder
823,Sentence: 823,5,steunde,B-expression
823,Sentence: 823,6,de,B-target
823,Sentence: 823,7,boeren,I-target
823,Sentence: 823,8,’,O
823,Sentence: 823,9,s,O
823,Sentence: 823,10,avonds,O
823,Sentence: 823,11,al,O
823,Sentence: 823,12,en,O
823,Sentence: 823,13,riep,B-expression
823,Sentence: 823,14,aanhangers,O
823,Sentence: 823,15,op,I-expression
823,Sentence: 823,16,zich,B-target
823,Sentence: 823,17,aan,I-target
823,Sentence: 823,18,te,I-target
823,Sentence: 823,19,sluiten,I-target
823,Sentence: 823,20,.,O
826,Sentence: 826,1,NHG,B-holder
826,Sentence: 826,2,ziet,O
826,Sentence: 826,3,de,B-target
826,Sentence: 826,4,adviseur,I-target
826,Sentence: 826,5,als,O
826,Sentence: 826,6,belangrijkste,B-expression
826,Sentence: 826,7,schakel,I-expression
826,Sentence: 826,8,om,I-expression
826,Sentence: 826,9,consumenten,I-expression
826,Sentence: 826,10,bewust,I-expression
826,Sentence: 826,11,te,I-expression
826,Sentence: 826,12,maken,I-expression
826,Sentence: 826,13,en,I-expression
826,Sentence: 826,14,te,I-expression
826,Sentence: 826,15,stimuleren,I-expression
826,Sentence: 826,16,hun,I-expression
826,Sentence: 826,17,huis,I-expression
826,Sentence: 826,18,te,I-expression
826,Sentence: 826,19,verduurzamen,I-expression
826,Sentence: 826,20,.,O
829,Sentence: 829,1,Bij,O
829,Sentence: 829,2,verschillende,O
829,Sentence: 829,3,politiebureaus,O
829,Sentence: 829,4,in,O
829,Sentence: 829,5,het,O
829,Sentence: 829,6,land,O
829,Sentence: 829,7,hebben,B-expression
829,Sentence: 829,8,boeren,B-holder
829,Sentence: 829,9,hun,I-expression
829,Sentence: 829,10,trekker,I-expression
829,Sentence: 829,11,voor,I-expression
829,Sentence: 829,12,de,I-expression
829,Sentence: 829,13,deur,I-expression
829,Sentence: 829,14,gezet,I-expression
829,Sentence: 829,15,en,I-expression
829,Sentence: 829,16,hun,I-expression
829,Sentence: 829,17,beklag,I-expression
829,Sentence: 829,18,gedaan,I-expression
829,Sentence: 829,19,.,O
830,Sentence: 830,1,De,B-holder
830,Sentence: 830,2,agrariërs,I-holder
830,Sentence: 830,3,zijn,B-expression
830,Sentence: 830,4,tegen,I-expression
830,Sentence: 830,5,het,B-target
830,Sentence: 830,6,veevoerbeleid,I-target
830,Sentence: 830,7,van,I-target
830,Sentence: 830,8,minister,I-target
830,Sentence: 830,9,Schouten,I-target
830,Sentence: 830,10,.,O
834,Sentence: 834,1,Een,B-target
834,Sentence: 834,2,nieuwe,I-target
834,Sentence: 834,3,voedermethode,I-target
834,Sentence: 834,4,",",O
834,Sentence: 834,5,waarbij,O
834,Sentence: 834,6,het,O
834,Sentence: 834,7,eten,O
834,Sentence: 834,8,minder,O
834,Sentence: 834,9,eiwitten,O
834,Sentence: 834,10,zou,O
834,Sentence: 834,11,moeten,O
834,Sentence: 834,12,bevatten,O
834,Sentence: 834,13,",",O
834,Sentence: 834,14,zou,O
834,Sentence: 834,15,volgens,O
834,Sentence: 834,16,de,B-holder
834,Sentence: 834,17,agrariërs,I-holder
834,Sentence: 834,18,slecht,B-expression
834,Sentence: 834,19,zijn,O
834,Sentence: 834,20,voor,I-expression
834,Sentence: 834,21,de,I-expression
834,Sentence: 834,22,dieren,I-expression
834,Sentence: 834,23,.,O
835,Sentence: 835,1,De,B-target
835,Sentence: 835,2,uitspraak,I-target
835,Sentence: 835,3,was,B-expression
835,Sentence: 835,4,voor,O
835,Sentence: 835,5,boeren,B-holder
835,Sentence: 835,6,een,I-expression
